id,code,name
hr_ocupacion_3122009,3122009,Supervisor de tachos o recuperación de azúcar
hr_ocupacion_5222001,5222001,Supervisor de Vendedor de tiendas y almacenes
hr_ocupacion_2433003,2433003,Supervisor de ventas
hr_ocupacion_2351005,2351005,Supervisor docente
hr_ocupacion_7318005,7318005,Talabartero
hr_ocupacion_7522002,7522002,Tallador de maderas
hr_ocupacion_7522001,7522001,Tallador de muebles de madera
hr_ocupacion_7534001,7534001,Tapicero
hr_ocupacion_4211001,4211001,Taquillero
hr_ocupacion_3315003,3315003,Tasador de seguros
hr_ocupacion_8322002,8322002,Taxista
hr_ocupacion_7121002,7121002,Techador
hr_ocupacion_7121001,7121001,Techador con elementos prefabricados
hr_ocupacion_3511005,3511005,Técnico analista de sistemas
hr_ocupacion_2519002,2519002,Técnico de hardware
hr_ocupacion_3514001,3514001,Técnico de la web
hr_ocupacion_3212001,3212001,Técnico de laboratorio
hr_ocupacion_3212002,3212002,Técnico de laboratorio especialista en bacteriología
hr_ocupacion_3212003,3212003,Técnico de laboratorio especialista en hepatología
hr_ocupacion_3117003,3117003,Técnico de tratamientos térmicos
hr_ocupacion_3118007,3118007,Técnico diseñador de piezas metal mecánicas
hr_ocupacion_3115002,3115002,Técnico en  construcción mecánica
hr_ocupacion_3112006,3112006,Técnico en acueductos y saneamiento rural
hr_ocupacion_3141001,3141001,Técnico en ciencias biológicas
hr_ocupacion_3111001,3111001,Técnico en ciencias físicas
hr_ocupacion_3111002,3111002,Técnico en ciencias químicas
hr_ocupacion_3139011,3139011,Técnico en control de procesos corte de papel
hr_ocupacion_3139014,3139014,Técnico en control de procesos de bobinar papel
hr_ocupacion_3139006,3139006,Técnico en control de procesos de electricidad industrial con especialización en automatización
hr_ocupacion_3139002,3139002,Técnico en control de procesos de equipo automatizado
hr_ocupacion_3139012,3139012,Técnico en control de procesos de instalaciones de preparación o elaboración de pasta para papel
hr_ocupacion_3139004,3139004,Técnico en control de procesos de máquina aprestadora de papel
hr_ocupacion_3139009,3139009,Técnico en control de procesos de maquina batidora o refinadora de pasta para papel
hr_ocupacion_3139007,3139007,Técnico en control de procesos de máquina de fabricación de papel o cartón
hr_ocupacion_3139010,3139010,Técnico en control de procesos de máquina de tratamiento de papel
hr_ocupacion_3139005,3139005,Técnico en control de procesos de máquina para la preparación de pasta para papel
hr_ocupacion_3139008,3139008,"Técnico en control de procesos de máquina trituradora, desfibradora o tamizadora para pasta para papel"
hr_ocupacion_3139013,3139013,Técnico en control de procesos de prensar papel
hr_ocupacion_7231001,7231001,Técnico en diagnóstico computarizado de vehículos
hr_ocupacion_3118006,3118006,Técnico en diseño gráfico
hr_ocupacion_3118002,3118002,Técnico en diseño textil
hr_ocupacion_3252001,3252001,Técnico en documentación sanitaria
hr_ocupacion_3256002,3256002,Técnico en educación especial
hr_ocupacion_3115009,3115009,Técnico en electricidad industrial
hr_ocupacion_3114001,3114001,Técnico en electrónica
hr_ocupacion_3114002,3114002,Técnico en electrónica industrial
hr_ocupacion_3116002,3116002,Técnico en ensayos de materiales
hr_ocupacion_3213001,3213001,Técnico en Farmacología
hr_ocupacion_3212004,3212004,Técnico en Fisiología
hr_ocupacion_3433001,3433001,"Técnico en galería  de arte, museo y biblioteca"
hr_ocupacion_3113001,3113001,Técnico en generación y transporte de energía
hr_ocupacion_3117002,3117002,Técnico en ingeniería  metalúrgica
hr_ocupacion_3112001,3112001,Técnico en ingeniería civil
hr_ocupacion_3514002,3514002,Técnico en ingeniería de las telecomunicaciones
hr_ocupacion_3117001,3117001,Técnico en ingeniería de minas
hr_ocupacion_3141002,3141002,Técnico en Insectología
hr_ocupacion_6121010,6121010,Técnico en la cría de cerdos especializado en inseminación
hr_ocupacion_3113003,3113003,Técnico en mantenimiento de equipos electrónicos
hr_ocupacion_3115010,3115010,Técnico en mantenimiento industrial
hr_ocupacion_3115001,3115001,Técnico en mecánica
hr_ocupacion_3115011,3115011,Técnico en mecánica industrial
hr_ocupacion_3113002,3113002,Técnico en operación de máquina CNC
hr_ocupacion_2412002,2412002,Técnico en operaciones bancarias
hr_ocupacion_3254001,3254001,Técnico en optometría
hr_ocupacion_3355003,3355003,Técnico en poligrafía
hr_ocupacion_3511008,3511008,Técnico en programación y Diseño de Páginas Web
hr_ocupacion_3116001,3116001,Técnico en química industrial
hr_ocupacion_3513001,3513001,Técnico en redes informáticas
hr_ocupacion_3257001,3257001,Técnico en salud laboral o ambiental
hr_ocupacion_3155001,3155001,Técnico en seguridad aeronáutica
hr_ocupacion_3321004,3321004,Técnico en seguros y fianzas
hr_ocupacion_3511007,3511007,Técnico en servicios informáticos
hr_ocupacion_3142003,3142003,Técnico en silvicultura
hr_ocupacion_3513002,3513002,Técnico en sistemas de computadores
hr_ocupacion_3522001,3522001,Técnico en telecomunicaciones
hr_ocupacion_3522002,3522002,Técnico en transmisiones
hr_ocupacion_7412007,7412007,Técnico instalador de elevadores
hr_ocupacion_7232001,7232001,Técnico instrumentalista en aviones
hr_ocupacion_7232002,7232002,Técnico mecánico de aviones
hr_ocupacion_3115007,3115007,Técnico mecánico de equipo industrial
hr_ocupacion_3115003,3115003,"Técnico mecánico en refrigeración, calefacción y aire acondicionado"
hr_ocupacion_3115005,3115005,Técnico mecánico en reparación aeronáutica
hr_ocupacion_3115004,3115004,Técnico mecánico en reparación automotriz
hr_ocupacion_3115008,3115008,Técnico mecánico en reparación de herramienta agrícolas
hr_ocupacion_3115006,3115006,Técnico mecánico en reparación naval
hr_ocupacion_3256005,3256005,Técnico o auxiliar de dietólogo
hr_ocupacion_3256006,3256006,Técnico o auxiliar de nutricionista
hr_ocupacion_3254003,3254003,Técnico o auxiliar de oftalmología
hr_ocupacion_3511004,3511004,Técnico operador de PC
hr_ocupacion_3214001,3214001,Técnico ortopedista y prótesis
hr_ocupacion_3142002,3142002,Técnico pecuario
hr_ocupacion_3511006,3511006,Técnico programador de computadoras
hr_ocupacion_3254002,3254002,Técnico refaccionista
hr_ocupacion_7318002,7318002,Tejedor con telar artesanal (cintura)
hr_ocupacion_7318004,7318004,Tejedor con telar semindustrializado.
hr_ocupacion_4223001,4223001,Telefonista
hr_ocupacion_3313001,3313001,Tenedores de libros
hr_ocupacion_2634007,2634007,Terapeuta ocupacional
hr_ocupacion_3255001,3255001,Terapista del lenguaje
hr_ocupacion_7321007,7321007,Tipógrafo
hr_ocupacion_3112003,3112003,Topógrafo
hr_ocupacion_7523003,7523003,Tornero de madera
hr_ocupacion_9312012,9312012,Tornillero (pavimentación de carreteras)
hr_ocupacion_6111007,6111007,Trabajador agrícola de cultivos de palma africana
hr_ocupacion_6111001,6111001,Trabajador agrícola de cultivos extensivos en general
hr_ocupacion_6112005,6112005,Trabajador agrícola de explotaciones de caucho (hule)
hr_ocupacion_6112004,6112004,Trabajador agrícola de plantaciones de árboles o arbustos en general
hr_ocupacion_6310001,6310001,Trabajador agrícola de subsistencia
hr_ocupacion_6112002,6112002,Trabajador agrícola del cultivo de aguacate de exportación
hr_ocupacion_6112001,6112001,Trabajador agrícola del cultivo de café
hr_ocupacion_6111003,6111003,Trabajador agrícola del cultivo de caña de azúcar
hr_ocupacion_6111002,6111002,Trabajador agrícola del cultivo de cardamomo
hr_ocupacion_6113007,6113007,Trabajador agrícola del cultivo de flores
hr_ocupacion_6112006,6112006,Trabajador agrícola del cultivo de frutales en general
hr_ocupacion_6111005,6111005,"Trabajador agrícola del cultivo de granos básicos (maíz, fríjol, arroz)"
hr_ocupacion_6113002,6113002,Trabajador agrícola del cultivo de hortalizas
hr_ocupacion_6112009,6112009,Trabajador agrícola del cultivo de la piña
hr_ocupacion_6111004,6111004,Trabajador agrícola del cultivo de tabaco
hr_ocupacion_6113006,6113006,Trabajador agrícola del cultivo de tubérculos y raíces
hr_ocupacion_6112008,6112008,Trabajador agrícola del cultivo del melón
hr_ocupacion_6112007,6112007,Trabajador agrícola del cultivo del plátano y banano
hr_ocupacion_6114001,6114001,Trabajador agrícolas de cultivos mixtos
hr_ocupacion_6130001,6130001,Trabajador agropecuario con destino al mercado
hr_ocupacion_6330001,6330001,Trabajador agropecuario de subsistencia
hr_ocupacion_3253001,3253001,Trabajador comunitario de la salud
hr_ocupacion_6221003,6221003,Trabajador de  reproducción de camarones
hr_ocupacion_6112003,6112003,Trabajador de beneficio de café
hr_ocupacion_6113008,6113008,Trabajador de conservación de parques urbanos
hr_ocupacion_6121003,6121003,Trabajador de ganado bovino producción de leche
hr_ocupacion_6121013,6121013,Trabajador de ganado caprino
hr_ocupacion_6121008,6121008,Trabajador de ganado ovino de lana
hr_ocupacion_6121011,6121011,Trabajador de ganado ovino de producción de carne
hr_ocupacion_6122009,6122009,Trabajador de granja avícola (destazador)
hr_ocupacion_6122008,6122008,Trabajador de granja avícola (gallinas ponedoras)
hr_ocupacion_6122003,6122003,Trabajador de granja avícola (pollos de engorde)
hr_ocupacion_6113003,6113003,Trabajador de invernadero en general
hr_ocupacion_6221001,6221001,Trabajador de la acuicultura en general
hr_ocupacion_6129002,6129002,Trabajador de la cría canina
hr_ocupacion_6121017,6121017,Trabajador de la cría de caballos
hr_ocupacion_6121002,6121002,Trabajador de la cría de cerdos
hr_ocupacion_6121007,6121007,Trabajador de la cría de cerdos especializado en desarrollo
hr_ocupacion_6121005,6121005,Trabajador de la cría de cerdos especializado en destete
hr_ocupacion_6121009,6121009,Trabajador de la cría de cerdos especializado en engorde
hr_ocupacion_6121006,6121006,Trabajador de la cría de cerdos especializado en gestación
hr_ocupacion_6121004,6121004,Trabajador de la cría de cerdos especializado en maternidad
hr_ocupacion_6121015,6121015,Trabajador de la cría de conejos
hr_ocupacion_5321001,5321001,Trabajador de los cuidados personales en instituciones
hr_ocupacion_5329001,5329001,Trabajador de los cuidados personales en servicios de salud no clasificados bajo otros epígrafes
hr_ocupacion_6221004,6221004,Trabajador de reproducción de otros crustáceos o moluscos
hr_ocupacion_6221002,6221002,Trabajador de reproducción de peces
hr_ocupacion_9321003,9321003,Trabajador de salas de empaque de flores
hr_ocupacion_6113004,6113004,Trabajador de vivero en general
hr_ocupacion_7313003,7313003,Trabajador del jade y piedras preciosas  propias de la región
hr_ocupacion_9111002,9111002,Trabajador doméstico a domicilio
hr_ocupacion_9111001,9111001,Trabajador doméstico residente
hr_ocupacion_7516002,7516002,Trabajador en la elaboración del tabaco
hr_ocupacion_6210006,6210006,Trabajador forestal en general
hr_ocupacion_6320001,6320001,Trabajador pecuario de subsistencia
hr_ocupacion_6310002,6310002,Trabajador pesquero de subsistencia (artesanal)
hr_ocupacion_2635001,2635001,Trabajador social
hr_ocupacion_8341001,8341001,Tractorista agrícola
hr_ocupacion_2643006,2643006,Traductor de idioma alemán
hr_ocupacion_2643005,2643005,Traductor de idioma francés- español
hr_ocupacion_2643004,2643004,Traductor de idioma ingles - español
hr_ocupacion_2643007,2643007,Traductor de idioma italiano
hr_ocupacion_2643008,2643008,Traductor de idiomas extranjeros
hr_ocupacion_2643003,2643003,Traductor de lenguas mayas
hr_ocupacion_2643009,2643009,Traductor de otros idiomas
hr_ocupacion_2643002,2643002,Traductor jurado
hr_ocupacion_3359009,3359009,Tramitador autorizados
hr_ocupacion_3359010,3359010,Tramitador financieros
hr_ocupacion_7214002,7214002,Trazador de estructuras
hr_ocupacion_7321004,7321004,Troquelador
hr_ocupacion_2164001,2164001,Urbanista e Ingeniero de tránsito
hr_ocupacion_6122006,6122006,Vacunador en granja avícola
hr_ocupacion_5243001,5243001,Vendedor a domicilio
hr_ocupacion_5249001,5249001,Vendedor al mayoreo
hr_ocupacion_9520007,9520007,Vendedor ambulante de artículos de recreación
hr_ocupacion_5212002,5212002,Vendedor ambulante de comida preparada
hr_ocupacion_5212003,5212003,Vendedor ambulante de frutas y verduras
hr_ocupacion_5212001,5212001,Vendedor ambulante de productos comestibles en general
hr_ocupacion_9520006,9520006,Vendedor ambulante de productos de consumo no comestibles
hr_ocupacion_9520005,9520005,Vendedor ambulantes de productos de artesanía
hr_ocupacion_5221001,5221001,Vendedor de almacén
hr_ocupacion_9520003,9520003,Vendedor de artesanías en la vía pública
hr_ocupacion_2434002,2434002,Vendedor de hardware
hr_ocupacion_5211002,5211002,Vendedor de mercado cantonal
hr_ocupacion_9520001,9520001,Vendedor de periódicos
hr_ocupacion_5211001,5211001,Vendedor de quioscos
hr_ocupacion_5212004,5212004,Vendedor de refrescos
hr_ocupacion_2434001,2434001,Vendedor de software
hr_ocupacion_9520004,9520004,Vendedor en el transporte público y urbano
hr_ocupacion_5211003,5211003,"Vendedor en puestos callejeros ( alimentos, ropa, productos varios )"
hr_ocupacion_5244001,5244001,Vendedor por teléfono (tele marketing)
hr_ocupacion_9520002,9520002,Vendedor promocional en la vía pública
hr_ocupacion_3322002,3322002,Vendedor viajero y rutero
hr_ocupacion_7125001,7125001,Ventanero
hr_ocupacion_2433004,2433004,Visitador Médico
hr_ocupacion_3412002,3412002,Visitador social
hr_ocupacion_6210004,6210004,Viverista forestal
hr_ocupacion_5169003,5169003,Xamán
hr_ocupacion_7536001,7536001,Zapatero
hr_ocupacion_2131003,2131003,Zoólogo
hr_ocupacion_2250002,2250002,Zootecnista
